,k,silhouette,calinski_harabasz,davies_bouldin,inertia,cluster_size,cluster_sum_dist,cluster_mean_dist,time
247,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,895,857.5780638709091,0.9787678681319628,705.7083959579468
248,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,112,88.65942615015254,0.8872063884213706,705.7083959579468
249,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,338,304.02996342561653,0.9478867719317023,705.7083959579468
250,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,401,340.32892800222095,0.9203680404772402,705.7083959579468
251,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,209,184.84196386346787,0.9398005737765346,705.7083959579468
252,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,221,157.80911541985733,0.8422550308043273,705.7083959579468
253,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,257,225.6019425541105,0.9360515630558469,705.7083959579468
254,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,228,192.12573398153648,0.9166286250880529,705.7083959579468
255,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,382,344.1083367881578,0.948663408985024,705.7083959579468
256,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,175,142.88252124384184,0.9019466782374047,705.7083959579468
257,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,724,675.8349357490589,0.965993175686063,705.7083959579468
258,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,670,542.2375925558982,0.8977739015241702,705.7083959579468
259,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,290,238.45617276653246,0.9049094462554161,705.7083959579468
260,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,274,217.06938050127602,0.8877392315761896,705.7083959579468
261,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,288,228.94658553474807,0.8894676897587358,705.7083959579468
262,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,784,737.3652137090161,0.9696541922014656,705.7083959579468
263,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,185,156.9280776833707,0.9199295788625388,705.7083959579468
264,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,375,315.0581244379781,0.9153534117722902,705.7083959579468
265,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,509,441.14042044884764,0.9300758856168275,705.7083959579468
266,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,73,47.716278679413435,0.8010081274022994,705.7083959579468
267,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,171,147.00711014787248,0.926264004398184,705.7083959579468
268,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,120,95.34629198045744,0.8882474183162213,705.7083959579468
269,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,165,133.94113882445953,0.8994585698501049,705.7083959579468
270,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,237,171.23861414774115,0.8453979543912531,758.3279831409454
271,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,736,687.428247723758,0.9661954265730381,758.3279831409454
272,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,414,355.0996875607017,0.9251523162605382,758.3279831409454
273,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,277,219.74416796014822,0.8883598531271591,758.3279831409454
274,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,281,237.0781484511059,0.916821601245629,758.3279831409454
275,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,458,382.58560481091496,0.9123646590360569,758.3279831409454
276,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,374,319.34189916465925,0.9231237322899455,758.3279831409454
277,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,306,243.75177615603207,0.8904202562358692,758.3279831409454
278,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,731,686.8124783744779,0.9691584984719603,758.3279831409454
279,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,196,166.93467687795123,0.9218344360211479,758.3279831409454
280,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,540,501.94575927555354,0.963946642209698,758.3279831409454
281,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,201,168.94883982668136,0.9153899853968153,758.3279831409454
282,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,330,299.633887709776,0.9524655099472117,758.3279831409454
283,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,207,166.25973498447416,0.8935222656137051,758.3279831409454
284,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,175,148.05053007718448,0.9186515264806345,758.3279831409454
285,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,304,239.41333812060486,0.8853473361058349,758.3279831409454
286,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,282,231.5634794625625,0.9042355587112939,758.3279831409454
287,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,374,316.90728390299944,0.9196040593321184,758.3279831409454
288,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,487,430.22871735673107,0.9391247295772077,758.3279831409454
289,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,563,533.3591416899543,0.9731561726363994,758.3279831409454
290,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,219,179.98363937406418,0.904441208196674,758.3279831409454
291,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,131,112.50497943508238,0.9257418385217316,758.3279831409454
292,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,100,74.20008319605495,0.8586965050305619,758.3279831409454
293,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,257,231.52095189986693,0.9486143100651221,758.3279831409454
294,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,206,178.99791274151409,0.9310840080197754,758.3279831409454
295,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,354,250.78950276256506,0.8372808245004675,758.3279831409454
296,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,165,120.33268560698212,0.850387912448623,758.3279831409454
297,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,201,138.66169647282373,0.8267012766248399,758.3279831409454
298,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,72,46.75112324273084,0.7983434388611997,758.3279831409454
299,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,195,156.24157093811652,0.8935010782042774,758.3279831409454
300,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,270,231.12837234146258,0.924160692549512,758.3279831409454
301,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,379,319.06184181809556,0.9162822949516843,758.3279831409454
302,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,410,324.45726418857066,0.887746157400343,758.3279831409454
303,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,533,496.9473913771404,0.965398345398095,758.3279831409454
304,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,363,316.87797276849415,0.9335089181513505,758.3279831409454
305,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,213,172.55785893726943,0.8982176317766667,758.3279831409454
306,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,528,432.95419432706007,0.9039662234884622,758.3279831409454
307,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,421,340.28323880686173,0.8974911230770592,758.3279831409454
308,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,254,218.90629711399978,0.927162558617513,758.3279831409454
309,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,305,257.74373636778085,0.9177485064700861,758.3279831409454
310,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,188,160.64512539710904,0.9233205006881657,758.3279831409454
311,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,442,377.5009696740391,0.9230451024857634,758.3279831409454
312,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,286,251.74021015169114,0.9376087145397917,758.3279831409454
313,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,257,198.73922124518754,0.877224481748463,758.3279831409454
314,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,352,325.88333328319993,0.9618958387351476,758.3279831409454
315,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,251,213.5159220486948,0.9212007736791077,758.3279831409454
316,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,210,147.91103245176953,0.8364862898342675,758.3279831409454
317,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,165,141.7876471049041,0.9257859262106306,758.3279831409454
