,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,param_validation_fraction,param_warm_start,params,split0_test_ROC,split1_test_ROC,split2_test_ROC,split3_test_ROC,split4_test_ROC,mean_test_ROC,std_test_ROC,rank_test_ROC,split0_train_ROC,split1_train_ROC,split2_train_ROC,split3_train_ROC,split4_train_ROC,mean_train_ROC,std_train_ROC,split0_test_Loss,split1_test_Loss,split2_test_Loss,split3_test_Loss,split4_test_Loss,mean_test_Loss,std_test_Loss,rank_test_Loss,split0_train_Loss,split1_train_Loss,split2_train_Loss,split3_train_Loss,split4_train_Loss,mean_train_Loss,std_train_Loss
74,0.656620454788208,0.0125229812467825,0.005592489242553711,0.0007876606217999545,0.1,200,0.4,0.2,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.2, 'warm_start': True}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
75,0.649407434463501,0.012463555580630068,0.006400966644287109,0.0013551734065924503,0.1,200,0.4,0.2,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.2, 'warm_start': False}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
76,0.6937977790832519,0.0328425056014865,0.006200599670410156,0.0007488279244217541,0.1,200,0.4,0.3,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.3, 'warm_start': True}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
77,0.7414110183715821,0.08404735982902597,0.0073948860168457035,0.0014982101842409292,0.1,200,0.4,0.3,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.3, 'warm_start': False}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
78,0.7306008338928223,0.07094665075035247,0.0061930656433105465,0.0007502701618392674,0.1,200,0.4,0.4,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.4, 'warm_start': True}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
79,0.7647832870483399,0.09106391281468286,0.0074007511138916016,0.001355918551360864,0.1,200,0.4,0.4,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.4, 'warm_start': False}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
80,0.9360190868377686,0.015368962685556231,0.007192420959472656,0.0019320649733794316,0.1,200,0.6,0.1,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.1, 'warm_start': True}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
81,0.9746039390563965,0.09854535043392458,0.006195259094238281,0.0007405816744744466,0.1,200,0.6,0.1,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.1, 'warm_start': False}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
82,0.9145854949951172,0.02270907439623143,0.006807899475097657,0.0013376507779450173,0.1,200,0.6,0.2,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.2, 'warm_start': True}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
83,0.9483300685882569,0.06893996438164128,0.006604194641113281,0.0017403799458601248,0.1,200,0.6,0.2,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.2, 'warm_start': False}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
84,0.9700059413909912,0.07601798855591375,0.007801580429077149,0.0007473981941663492,0.1,200,0.6,0.3,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.3, 'warm_start': True}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
85,0.9428216934204101,0.0519303299749165,0.006787681579589843,0.0015906100363188515,0.1,200,0.6,0.3,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.3, 'warm_start': False}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
86,0.9266077041625976,0.01716077920315639,0.006593084335327149,0.0008043759308297232,0.1,200,0.6,0.4,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.4, 'warm_start': True}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
87,0.9142124652862549,0.012932281430656013,0.0062100887298583984,0.000992037825147113,0.1,200,0.6,0.4,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.6, 'validation_fraction': 0.4, 'warm_start': False}",0.851081812035159,0.8443204868154158,0.8253887762001352,0.8566599053414469,0.8629141311697092,0.8480730223123732,0.012897305394560072,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14854314486722758,-0.15698926385821127,-0.1716026430788238,-0.1468940124739928,-0.16259174300822404,-0.1573241614572959,0.009139243616216989,209,-0.00524393316157512,-0.004547556187463223,-0.005618179596339056,-0.005324250245024477,-0.005156034309903604,-0.005177990700061096,0.00035140753687793835
88,1.1850078582763672,0.0158062961890533,0.006801319122314453,0.0013267918086970517,0.1,200,0.8,0.1,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.8, 'validation_fraction': 0.1, 'warm_start': True}",0.8448275862068965,0.8385733603786343,0.8301217038539555,0.8453346855983772,0.8732251521298173,0.8464164976335361,0.014487470579921048,153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.15946842632479713,-0.16420400719918576,-0.17751710321060687,-0.14883533102230065,-0.15118309925318738,-0.16024159340201555,0.010265484764932322,249,-0.0050250883847839534,-0.004205117891414891,-0.004578460096352385,-0.004280874634816773,-0.004813181989368681,-0.004580544599347336,0.0003106415871160006
